1.000000000000000000e+00 9.598046434059206988e-02 -4.227795734118366261e-03 6.164663750092150285e-02 5.917530132324469797e-03 2.381865133788723526e-02 1.562463944321791295e-02 1.254800449566318733e-02 1.568182332520602282e-02 1.534747509212659386e-02
1.100000000000000089e+00 -5.505325095672600200e-03 1.857044643623555549e-02 3.482369834594790242e-02 4.402719649286741810e-02 2.892955134475981224e-02 2.154287910238284615e-02 2.752490882855229345e-02 2.723132096363138632e-02 2.802795594646736305e-02
1.200000000000000178e+00 2.132573736326758840e-01 -3.414353189134800015e-03 4.034563662380024479e-02 4.115539430605644200e-02 5.084580998761240034e-02 3.444103295598541919e-02 3.158484109124511802e-02 4.109822550159085430e-02 4.101056664427126658e-02
1.300000000000000044e+00 5.807884842780337842e-03 -8.576022044910577846e-03 4.890747758971718262e-02 5.478904184806783484e-02 4.067970981638006217e-02 5.742756895542092122e-02 5.233502376344928431e-02 5.365037673842965038e-02 5.379008045364003232e-02
1.400000000000000133e+00 1.207744155157444432e-01 -8.809295133509836839e-03 9.404330229399547603e-02 7.149524190331635332e-02 8.525910449118720424e-02 7.228952515153880265e-02 6.534979961117363956e-02 6.917214890442875685e-02 7.165209098202483806e-02
1.500000000000000000e+00 9.462859698837967903e-02 1.028383739343713549e-01 1.463095894909051120e-01 8.104680552091216017e-02 8.143297323783305064e-02 8.536996665882655433e-02 8.879269885187776601e-02 8.575891977221154761e-02 8.952227673317710022e-02
1.600000000000000089e+00 3.836847261280681431e-01 1.230380133576243484e-01 1.342752541674332167e-01 1.222324510313069212e-01 8.552309729050062981e-02 1.086868066678074451e-01 1.016300585550781177e-01 9.992095835216883992e-02 1.026698892666264434e-01
1.700000000000000178e+00 -2.979987058425326296e-02 1.293338567722086552e-01 7.698766803325843289e-02 1.359566062987170865e-01 1.166731750886299407e-01 1.099002620463156721e-01 1.159091733066354712e-01 1.167152265168533015e-01 1.184133987209435718e-01
1.800000000000000044e+00 1.630121276472820679e-01 1.926197929118058927e-01 1.342402206087144889e-01 1.206255377841930071e-01 1.267830691148639499e-01 1.363027945630330973e-01 1.314268302101697372e-01 1.311197184563848150e-01 1.324259228389521870e-01
1.900000000000000133e+00 3.080809566807921618e-01 1.970954191828204194e-01 1.221296300987386729e-01 1.536380087200070188e-01 1.449362976723724550e-01 1.382383351489235301e-01 1.481898725824324914e-01 1.506680922342609474e-01 1.452806549426497729e-01
2.000000000000000000e+00 2.197049421341640274e-02 2.473668246767631029e-01 1.553160540957247426e-01 1.561202431795250534e-01 1.480278766801028933e-01 1.604879451345025410e-01 1.529018525291662711e-01 1.612323295912831134e-01 1.617018004111427654e-01
2.100000000000000089e+00 2.232678414673762712e-01 6.135430732520270880e-02 2.476065679013325083e-01 1.762197362535227463e-01 1.821738994732571004e-01 1.742127503714898107e-01 1.685256739007318372e-01 1.722352896752740170e-01 1.735571153357660934e-01
2.200000000000000178e+00 1.007827031759010589e-01 1.203375909365068525e-01 1.382138190673222189e-01 1.603472029288603717e-01 1.796838844177942596e-01 1.997934133603100348e-01 1.813767366405301951e-01 1.833441337555452855e-01 1.840076289046106428e-01
2.300000000000000266e+00 3.605075964725175108e-01 2.523947029694545985e-01 1.678091357107838744e-01 2.055253224822212177e-01 1.759852462324160705e-01 1.859047485366675800e-01 1.910756116741445243e-01 1.899794697313735015e-01 1.935058815534287657e-01
2.400000000000000355e+00 1.107959971439355790e-01 1.156204251356529322e-01 1.964198630045057292e-01 1.988768089559300178e-01 1.960331154160528666e-01 1.986367332793068097e-01 2.090317191297685062e-01 1.993185931427984003e-01 2.006167820612743402e-01
2.500000000000000000e+00 8.869977240306270438e-02 1.332945282394796260e-01 2.154520831634207101e-01 2.261800737722063637e-01 2.015793391785152822e-01 2.050713451743330917e-01 2.052955337312567241e-01 2.062763528603309970e-01 2.066958613243994880e-01
2.600000000000000089e+00 1.393613590101679123e-01 2.138233854217456986e-01 1.839100706586274114e-01 2.056286559698630723e-01 1.952364696002268085e-01 2.119343429004356405e-01 2.108829338683099464e-01 2.087301905402171309e-01 2.090588568936717351e-01
2.700000000000000178e+00 2.685868137016708124e-01 2.928954091927902237e-01 1.946810172706259501e-01 2.086985846538957079e-01 2.183147975710393596e-01 2.127693891035976059e-01 2.058303005551581077e-01 2.102949610337512543e-01 2.074103591984348682e-01
2.800000000000000266e+00 2.231803334209336576e-01 2.481343645826275535e-01 2.184927085797441493e-01 2.339924465533048392e-01 2.143197767559180678e-01 2.099807876169859922e-01 2.065268523774226039e-01 2.090746377413153501e-01 2.095682602185001409e-01
2.900000000000000355e+00 2.021175372369511669e-01 1.910700559222132111e-01 2.197015687237676151e-01 2.271727503038123708e-01 2.070893838397040998e-01 2.078898927882727454e-01 2.078330006746683667e-01 2.012411734664479590e-01 2.026728309855584387e-01
3.000000000000000000e+00 2.807382413404278521e-01 2.181585434032849435e-01 1.976615098818645666e-01 1.834737870659410852e-01 1.764783909663076855e-01 1.907580653539727999e-01 1.874832787215940377e-01 1.950706551061827665e-01 1.953009535359044313e-01
3.100000000000000089e+00 2.956944519777146563e-01 1.657397452976864249e-01 2.332097416380813637e-01 1.704336296163506126e-01 1.734416625766369846e-01 1.847925990246887251e-01 1.824482812842897483e-01 1.875257065842286519e-01 1.858080841604315414e-01
3.200000000000000178e+00 2.992589275597922205e-01 1.107130044146724390e-01 1.553075287255217818e-01 1.737646660258478082e-01 1.676069646821026493e-01 1.629656915670958661e-01 1.730677462285025447e-01 1.731076261175147346e-01 1.703476515384952372e-01
3.300000000000000266e+00 1.830756636993552122e-01 2.063755857063225008e-01 1.667369672015524551e-01 1.697796601010120865e-01 1.449633150542645743e-01 1.599115765246848231e-01 1.514317236823986834e-01 1.535057923607301700e-01 1.559633812078323745e-01
3.400000000000000355e+00 1.920061550650113413e-01 1.618064177101403434e-01 1.932190088881099443e-01 1.635705883048884368e-01 1.327907264930194842e-01 1.364607791866915276e-01 1.399105927264286675e-01 1.359490096498633394e-01 1.351820905075136470e-01
3.500000000000000000e+00 2.636327291120534877e-01 1.386976798128130572e-01 8.025215082241712872e-02 1.044604125962630969e-01 1.174734679991733810e-01 1.171059003863737791e-01 1.131338446866533703e-01 1.165129720870292651e-01 1.133604069966112765e-01
3.600000000000000089e+00 3.389725926177528104e-02 1.806773653655134593e-02 8.139765581325272836e-02 6.458096724507880748e-02 8.148924907948265628e-02 8.809240999604771305e-02 8.870657002985379846e-02 9.070184399015671084e-02 8.699410875127508436e-02
3.700000000000000178e+00 2.728777065263890411e-02 3.906657440753238952e-02 5.010319803892436530e-02 9.014757648857887884e-02 6.246171266382043868e-02 5.842988766408996337e-02 5.669363868511504562e-02 5.974810797473961710e-02 6.221702097207953974e-02
3.800000000000000266e+00 1.730052443019776953e-01 6.442258519190702248e-02 4.340727832721690688e-02 5.226536517025413831e-02 4.333440546144417399e-02 3.055542219534341727e-02 3.037880074795131294e-02 2.916572574215463634e-02 3.120053902014001401e-02
3.900000000000000355e+00 7.042164750289038599e-02 -6.143916009404160744e-03 -1.822001464643469015e-02 -1.472602804830865954e-04 1.506894276329804900e-03 -9.865036598426645681e-03 -2.314669393293395348e-03 -3.584490449595254327e-03 -1.962324164340244637e-03
4.000000000000000000e+00 1.004153376006708398e-01 -4.913110284837084868e-02 -3.433365390883184876e-02 -7.895009113607134865e-02 -3.110596168921921784e-02 -4.137467504762035175e-02 -3.501646475598842873e-02 -3.712223353345730364e-02 -3.854528457026805410e-02
4.100000000000000533e+00 -2.244937295876781036e-01 -1.309960616605224393e-01 -3.738795811288866955e-02 -7.069492749628278339e-02 -6.942148992445973388e-02 -7.447309201174755200e-02 -7.390145322801314198e-02 -7.649217791239554254e-02 -7.532474000233403688e-02
4.200000000000000178e+00 -2.156424396019637479e-01 -7.477186838296973059e-02 -1.436102669868348780e-01 -1.139063690204451806e-01 -1.215260037745001798e-01 -1.195589229251349389e-01 -1.159194622340839892e-01 -1.143708951771780502e-01 -1.151782119507313573e-01
4.299999999999999822e+00 -1.664623441800169856e-01 -1.549182787507547843e-01 -1.437191735981025176e-01 -1.597097433390969323e-01 -1.658938803145756091e-01 -1.473510079734052236e-01 -1.584156075322721846e-01 -1.588086674710006696e-01 -1.571106814085665160e-01
4.400000000000000355e+00 -1.997401864471661792e-01 -2.656615261415903873e-01 -1.692858384657899007e-01 -1.773814582217179414e-01 -1.834320388632883214e-01 -1.960270095322125261e-01 -2.008059479871623088e-01 -2.000730717908607292e-01 -2.006768031599017732e-01
4.500000000000000000e+00 -1.853389770706881379e-01 -2.012990561040013671e-01 -2.395964364756510423e-01 -2.455582097024464616e-01 -2.220290310632170583e-01 -2.495721024954488665e-01 -2.456095438004480824e-01 -2.442852678148861034e-01 -2.463839281910568113e-01
4.600000000000000533e+00 -2.099771925114451709e-01 -2.728640585470724078e-01 -2.989772894707546924e-01 -2.900912816309025866e-01 -2.794902184938430345e-01 -2.887320182686869408e-01 -2.944785758985515867e-01 -2.898364717196559859e-01 -2.890358648073533265e-01
4.700000000000000178e+00 -3.628049478949083029e-01 -3.337331654097548395e-01 -3.441790464807877314e-01 -3.419680063963706496e-01 -3.352889558331134112e-01 -3.384465041254974271e-01 -3.409692926688168146e-01 -3.379234345788352800e-01 -3.360417414162820138e-01
4.800000000000000711e+00 -2.381411023045613418e-01 -3.368289243704971070e-01 -3.567223143280864317e-01 -4.190877733565465668e-01 -3.810300704965382534e-01 -3.779174150630780216e-01 -3.836369134970474826e-01 -3.844540899295327274e-01 -3.813594004765392120e-01
4.900000000000000355e+00 -4.516491942605350141e-01 -4.227122566287608851e-01 -4.298195659307039729e-01 -4.405074416236522405e-01 -4.316926305582379775e-01 -4.350558811636179857e-01 -4.307140376691235839e-01 -4.320393481788525336e-01 -4.289315439337812452e-01
5.000000000000000000e+00 -3.289080722895854070e-01 -4.424562761293199808e-01 -4.855509079149838980e-01 -4.667815875261439040e-01 -4.779691014996842457e-01 -4.707560472818206887e-01 -4.828150340369284921e-01 -4.760609616998325300e-01 -4.774895078781374869e-01
5.100000000000000533e+00 -5.875900845658794669e-01 -5.430632144404385908e-01 -5.541643208637798690e-01 -5.121586343722803747e-01 -5.203977357024849315e-01 -5.267388263262096082e-01 -5.233620268580607693e-01 -5.204993556989740977e-01 -5.221616669211747164e-01
5.200000000000000178e+00 -5.872549125459067820e-01 -5.736819967930029129e-01 -5.747094682862755599e-01 -5.708750937172666351e-01 -5.538562168970081467e-01 -5.728089578731183629e-01 -5.728687489755979190e-01 -5.686632557630240115e-01 -5.687489952606969990e-01
5.300000000000000711e+00 -5.063088421826410501e-01 -6.656847241380248192e-01 -6.166439539793348024e-01 -6.216628065056988284e-01 -6.178935195979537998e-01 -6.135017975153259639e-01 -6.113263484659325897e-01 -6.147504499267506528e-01 -6.116727872042591052e-01
5.400000000000000355e+00 -6.035247227011066862e-01 -6.706693976883536523e-01 -6.816850070717990207e-01 -6.482331199981647973e-01 -6.617315625994678596e-01 -6.674379546063238244e-01 -6.606463573750810392e-01 -6.584806270334438993e-01 -6.585616414670889540e-01
5.500000000000000000e+00 -6.326937333955769960e-01 -7.403674133947134584e-01 -6.833733081970969625e-01 -6.963356932555345713e-01 -7.025227411050252169e-01 -7.047591636979673169e-01 -7.003849953643931370e-01 -7.000889113986153989e-01 -7.003386906884191410e-01
5.600000000000000533e+00 -8.158527819980297968e-01 -6.292509383488739116e-01 -7.422749836334220364e-01 -7.280967810781692195e-01 -7.212658649434149361e-01 -7.362549161518802121e-01 -7.410469836428217327e-01 -7.421026357373828874e-01 -7.408912827998695994e-01
5.700000000000000178e+00 -6.874238188132529848e-01 -8.174143117965187999e-01 -7.685803074764271381e-01 -7.800704600726302562e-01 -7.848725463699276483e-01 -7.785682874644711537e-01 -7.831299356892099661e-01 -7.791851382509065171e-01 -7.814750671320432884e-01
5.800000000000000711e+00 -8.584811620043656388e-01 -8.327257333261088856e-01 -7.667871384833282455e-01 -8.140608081115708883e-01 -8.334430658450794338e-01 -8.139914537456253152e-01 -8.250650763507986207e-01 -8.142354645285518888e-01 -8.173031014339148248e-01
5.900000000000000355e+00 -8.914254401363441715e-01 -8.087337678079999925e-01 -8.735376817093905011e-01 -8.586759388772168267e-01 -8.485692081273145115e-01 -8.387171546757257179e-01 -8.521502195018015868e-01 -8.524352394539321809e-01 -8.536443348144390209e-01
6.000000000000000000e+00 -7.773787468104583764e-01 -9.478381871452681295e-01 -8.583369470339252683e-01 -8.970836986287602510e-01 -8.628069637900209754e-01 -8.651752396182742499e-01 -8.878054985854905157e-01 -8.821030516773209484e-01 -8.842677664088195444e-01
6.100000000000000533e+00 -9.812816126871024558e-01 -8.834532492353260880e-01 -9.467714008033581985e-01 -9.277854242194134571e-01 -9.324334454533991234e-01 -9.135266801602770492e-01 -9.165619108603976217e-01 -9.148795388612508406e-01 -9.150781317252554281e-01
6.200000000000000178e+00 -9.107163986665185451e-01 -9.764346639645219428e-01 -9.340499195107014874e-01 -9.577214691210880204e-01 -9.460050097952531489e-01 -9.568813941335672091e-01 -9.400353378976386010e-01 -9.408708356916946070e-01 -9.407623691706312741e-01
6.300000000000000711e+00 -7.919927985006773863e-01 -9.480367976380258410e-01 -9.878568391383392155e-01 -9.565816044257720030e-01 -9.732000709349346579e-01 -9.725283896105387793e-01 -9.628339281599850308e-01 -9.657702787281329249e-01 -9.653952352665033931e-01
6.400000000000000355e+00 -1.121974571122424269e+00 -9.533576869554379885e-01 -9.650398583315121792e-01 -1.006750490494026318e+00 -9.697812153395574120e-01 -9.810324398725479567e-01 -9.927894046526896110e-01 -9.875999878341265026e-01 -9.870840665758727761e-01
6.500000000000000000e+00 -9.499379171849968717e-01 -1.006294224039602447e+00 -1.013656081247147789e+00 -1.006887711409593544e+00 -1.027851662777612196e+00 -1.018164468145921209e+00 -1.004808072692833010e+00 -1.006351933384484365e+00 -1.003098203484317219e+00
6.600000000000000533e+00 -9.954497603934641115e-01 -9.376920387868229456e-01 -1.053933354010077927e+00 -1.011722595143664583e+00 -1.015727763983909515e+00 -1.011239283725791305e+00 -1.014315700862318703e+00 -1.020099485806804873e+00 -1.019834885226096555e+00
6.700000000000000178e+00 -9.540611907261988822e-01 -1.034599476153991615e+00 -1.059694382046781680e+00 -1.032368273479557841e+00 -1.034293962412907053e+00 -1.033026025136226878e+00 -1.034196205760870901e+00 -1.034941171356235756e+00 -1.032734775740928423e+00
6.800000000000000711e+00 -1.033223949773776962e+00 -1.020219450709995312e+00 -1.022522453424126176e+00 -1.043651527424680481e+00 -1.049925860821057988e+00 -1.045850916974305100e+00 -1.041710145665013965e+00 -1.042831413201355195e+00 -1.040777997585737413e+00
6.900000000000000355e+00 -1.013270003310949630e+00 -1.115220995138581639e+00 -1.032105057647857649e+00 -1.039525506617358541e+00 -1.043907904390120045e+00 -1.047691863122886424e+00 -1.048656702720700551e+00 -1.045656808411265626e+00 -1.048366998060699107e+00
7.000000000000000000e+00 -8.445323405559782559e-01 -1.035834448093750471e+00 -1.061722226625359200e+00 -1.049674851420478561e+00 -1.048293869588255767e+00 -1.043589567965847342e+00 -1.052896926211112971e+00 -1.052534414099588700e+00 -1.050362504915097528e+00
7.100000000000000533e+00 -1.096888453090978155e+00 -9.621789361066701574e-01 -1.036071645520491469e+00 -1.015634765378517379e+00 -1.081836561640046490e+00 -1.056721259695816872e+00 -1.049732772734822239e+00 -1.050875499999815110e+00 -1.050691169879063303e+00
7.200000000000000178e+00 -9.881726895623037521e-01 -1.085201636759270061e+00 -1.076061996607163618e+00 -1.026731472097107467e+00 -1.050251087649196169e+00 -1.047801528109972624e+00 -1.044529821103319156e+00 -1.053833321445874383e+00 -1.050033390750611861e+00
7.300000000000000711e+00 -1.239905160076586910e+00 -9.262891916093403122e-01 -1.047213261808983997e+00 -1.039785804911613765e+00 -1.039590677295404664e+00 -1.052383942858758470e+00 -1.038781506274733868e+00 -1.044824149956459225e+00 -1.047054103960182392e+00
7.400000000000000355e+00 -1.067247930955216528e+00 -1.122916684243248309e+00 -1.012162189680125390e+00 -1.027072651033588802e+00 -1.027354582355825219e+00 -1.042883114943013112e+00 -1.034907464245913067e+00 -1.035664048305999785e+00 -1.038372074022539948e+00
7.500000000000000000e+00 -9.659337605338701449e-01 -9.932955349710475002e-01 -9.946664749207390077e-01 -9.857768766472521094e-01 -1.024561366197173973e+00 -1.027021202290707036e+00 -1.027981389027658787e+00 -1.028641110255624103e+00 -1.029770726613128851e+00
7.600000000000000533e+00 -1.037943171330721226e+00 -1.008318908615153608e+00 -1.060481782594436373e+00 -1.033887790699114850e+00 -1.004785250782326944e+00 -1.026144216511519547e+00 -1.017819643855574219e+00 -1.021772498880615165e+00 -1.017647985581575432e+00
7.700000000000000178e+00 -9.615879834284671857e-01 -9.637088489667865465e-01 -9.999601661538329855e-01 -9.968113966280806038e-01 -1.005806800101125553e+00 -1.012084987348351284e+00 -1.004820344693234446e+00 -1.007594428189326097e+00 -1.005852523367777085e+00
7.800000000000000711e+00 -9.292433024797229768e-01 -9.931704497037638912e-01 -9.834896312497327653e-01 -1.012389695009640045e+00 -9.939430958806946270e-01 -1.003146394857227230e+00 -9.902446334226752134e-01 -9.882778717640596788e-01 -9.920229238603818223e-01
7.900000000000000355e+00 -9.397378490282499719e-01 -9.913939477426124691e-01 -9.834784625246661971e-01 -9.765771873289533778e-01 -9.870881395651360801e-01 -9.762159339184366402e-01 -9.721960743979073394e-01 -9.734677082306013585e-01 -9.751820223632564621e-01
8.000000000000000000e+00 -8.720945477788609734e-01 -1.039161951416760710e+00 -9.687768676143584390e-01 -9.393609786578329679e-01 -9.640462257621127407e-01 -9.563585348755954119e-01 -9.621225736083717228e-01 -9.602150677051842775e-01 -9.593639666123620069e-01
8.099999999999999645e+00 -9.278896060494343789e-01 -8.776906031284517073e-01 -9.432905879576723995e-01 -9.445637498585865988e-01 -9.327178685921195811e-01 -9.487864648801173084e-01 -9.448982907832333966e-01 -9.440902354501657934e-01 -9.410179217271128493e-01
8.200000000000001066e+00 -9.042164962151506558e-01 -8.555777857395303609e-01 -8.441336566349701975e-01 -9.511746188390308721e-01 -9.336984457037289520e-01 -9.176663452020602518e-01 -9.223786076822745317e-01 -9.242939182762262007e-01 -9.215286898905798996e-01
8.300000000000000711e+00 -7.971948237519954628e-01 -8.798568419187874357e-01 -8.576208579583076697e-01 -9.123415438969191271e-01 -9.034082418787938717e-01 -8.975478557080180941e-01 -9.088440773708535980e-01 -9.044474660019066192e-01 -9.047553254630419373e-01
8.400000000000000355e+00 -8.274714072323858804e-01 -7.843102970110018557e-01 -9.260621789988822128e-01 -8.716022020821692085e-01 -8.915067469799700106e-01 -8.970192674495577334e-01 -8.895724125736761412e-01 -8.867993333024613012e-01 -8.876206844861717071e-01
8.500000000000000000e+00 -8.327129850054265647e-01 -8.241820695708966804e-01 -8.561999754905895710e-01 -8.673220064088260628e-01 -8.742240275861723475e-01 -8.730096443125483496e-01 -8.661664889525600985e-01 -8.663683043154651875e-01 -8.700624092672823995e-01
8.599999999999999645e+00 -9.020154377939979540e-01 -8.787075767019780770e-01 -8.907339278076220612e-01 -8.240268830361374697e-01 -8.466808308442448361e-01 -8.450563624210271074e-01 -8.508700169341377739e-01 -8.553423531349187980e-01 -8.529137671966915413e-01
8.700000000000001066e+00 -8.738327631744928770e-01 -8.424500573670395953e-01 -8.182443094277053186e-01 -8.222341144937287405e-01 -8.446784013163890492e-01 -8.255293834955885757e-01 -8.387796614569282827e-01 -8.335002354311398243e-01 -8.352451242125970010e-01
8.800000000000000711e+00 -9.650656253133185203e-01 -7.867151664057758786e-01 -8.271797156872622292e-01 -8.436319761132401451e-01 -8.438439968244765277e-01 -8.244208581431192728e-01 -8.167267557799746669e-01 -8.223292180033607846e-01 -8.202090856302538535e-01
8.900000000000000355e+00 -8.866708768867576085e-01 -8.479351627651707801e-01 -7.912355801673695010e-01 -8.102321405583660097e-01 -8.132586660923292188e-01 -8.076635339990161366e-01 -8.056371204884051895e-01 -8.032173784947020945e-01 -8.047859218977545526e-01
9.000000000000000000e+00 -7.956847653540344290e-01 -8.506598431098572055e-01 -7.778351138327330716e-01 -7.878789743977763216e-01 -8.046997396235993083e-01 -7.926224695571121304e-01 -7.902539320583601423e-01 -7.916485063501181862e-01 -7.940017875148259741e-01
9.099999999999999645e+00 -8.767657294450874605e-01 -7.557530629663441468e-01 -7.910997057895275963e-01 -7.768451168027312725e-01 -7.741686352333059240e-01 -7.722112372529580382e-01 -7.823518974001525406e-01 -7.811435421683351477e-01 -7.814083672569911432e-01
9.200000000000001066e+00 -5.301286964087538189e-01 -7.855029114094873588e-01 -6.976567243418599906e-01 -7.749235017405264880e-01 -7.787534172186854065e-01 -7.822364045678131816e-01 -7.815289478078234486e-01 -7.720862316776255785e-01 -7.741073654564318840e-01
9.300000000000000711e+00 -8.442119354621533400e-01 -7.920721075714660664e-01 -7.780976520534929053e-01 -7.524345634622375822e-01 -7.432513785042824672e-01 -7.682399669740729298e-01 -7.657189634691767832e-01 -7.676907831446360131e-01 -7.659182265195518813e-01
9.400000000000000355e+00 -9.095358399421892281e-01 -7.464373494277747323e-01 -6.939823009239574070e-01 -7.580371511567879361e-01 -7.355401072249554417e-01 -7.547875330590879672e-01 -7.649738216567258942e-01 -7.626625223104334106e-01 -7.621445217282890594e-01
9.500000000000000000e+00 -7.442922393035761308e-01 -7.604893427165373421e-01 -8.191142141534735188e-01 -7.402078055434039294e-01 -7.663435312493929175e-01 -7.519598658359933907e-01 -7.622809821936030739e-01 -7.568047700050871684e-01 -7.585052772001261712e-01
9.600000000000001421e+00 -7.056518313922761632e-01 -7.680730026869833083e-01 -7.323838426325420814e-01 -7.966129288649613782e-01 -7.507162307436596738e-01 -7.609657065128793141e-01 -7.601811554714887897e-01 -7.601015264541004512e-01 -7.596501240369722963e-01
9.700000000000001066e+00 -7.510831340179355831e-01 -7.384377063402559616e-01 -7.685201640870784612e-01 -7.645954200419018409e-01 -7.728677851317179437e-01 -7.586866226747422948e-01 -7.665129788431152003e-01 -7.608654529029640345e-01 -7.618021494831621609e-01
9.800000000000000711e+00 -9.869025800134243465e-01 -7.647305363143779289e-01 -7.537452389229083449e-01 -7.994108183728737549e-01 -7.702197187899659792e-01 -7.707256862498271799e-01 -7.674461442826748803e-01 -7.678956253120077236e-01 -7.639839122521663306e-01
9.900000000000000355e+00 -6.949079123049283213e-01 -7.041687274684207409e-01 -8.055512414497284501e-01 -7.645656129302520476e-01 -7.537352222067762453e-01 -7.770342401874903437e-01 -7.718034159810881478e-01 -7.705672494674450368e-01 -7.736345336618394297e-01
1.000000000000000000e+01 -7.339248078248471474e-01 -8.219698779862510962e-01 -8.146015063425446900e-01 -7.804937356304726404e-01 -8.015208333768105708e-01 -8.017501674556274383e-01 -7.855759901546767177e-01 -7.846066120029381308e-01 -7.821552836816149101e-01
